,SUSPECT_REPORTED_AGE,SUSPECT_HEIGHT,HOUR_OF_DAY,BOROUGH_FORCE_RATE,NEIGHBORHOOD_FORCE_RATE,SUSPECT_RACE_DESCRIPTION_ASIAN / PACIFIC ISLANDER,SUSPECT_RACE_DESCRIPTION_BLACK,SUSPECT_RACE_DESCRIPTION_BLACK HISPANIC,SUSPECT_RACE_DESCRIPTION_MIDDLE EASTERN/SOUTHWEST ASIAN,SUSPECT_RACE_DESCRIPTION_WHITE,SUSPECT_RACE_DESCRIPTION_WHITE HISPANIC,SUSPECT_SEX_MALE,STOP_WAS_INITIATED_Based on Radio Run,STOP_WAS_INITIATED_Based on Self Initiated,OFFICER_EXPERIENCE_senior,AGE_GROUP_teen,AGE_GROUP_young_adult,AGE_GROUP_adult,AGE_GROUP_senior,OFFICER_IN_UNIFORM_FLAG,IS_NIGHT,IS_WEEKEND,IS_CHILD,SUSPECTED_CRIME_DESCRIPTION_ENCODED,STOP_LOCATION_BORO_NAME_ENCODED,NEIGHBORHOOD_ENCODED,Cluster
1157,21,183,17,0.2904309545875811,0.25757575757575757,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.33037744429286037,0.2904309545875811,0.25757575757575757,0
1158,50,183,15,0.3320644691018061,0.205761316872428,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,0,True,0,0.25311203319502074,0.3320644691018061,0.205761316872428,2
1159,27,173,19,0.3320644691018061,0.205761316872428,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.3320644691018061,0.205761316872428,0
1160,55,185,20,0.3320644691018061,0.296655879180151,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,0,True,0,0.15730337078651685,0.3320644691018061,0.296655879180151,2
1161,39,183,20,0.3320644691018061,0.296655879180151,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,0,True,0,0.15730337078651685,0.3320644691018061,0.296655879180151,2
1162,26,183,16,0.24034607799478339,0.23426573426573427,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.26083163710380924,0.24034607799478339,0.23426573426573427,1
1163,20,188,23,0.24034607799478339,0.2517482517482518,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0,True,0,0.1898635477582846,0.24034607799478339,0.2517482517482518,3
1164,20,188,22,0.24034607799478339,0.1959544879898862,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0,True,0,0.1898635477582846,0.24034607799478339,0.1959544879898862,3
1165,53,173,12,0.2904309545875811,0.28735632183908044,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,0,True,0,0.1898635477582846,0.2904309545875811,0.28735632183908044,2
1166,45,155,11,0.2904309545875811,0.2047244094488189,False,False,False,False,False,True,True,True,False,True,False,False,True,False,True,0,False,0,0.33037744429286037,0.2904309545875811,0.2047244094488189,2
1167,24,173,11,0.2904309545875811,0.2047244094488189,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,0,False,0,0.33037744429286037,0.2904309545875811,0.2047244094488189,1
1168,25,160,22,0.2904309545875811,0.24242424242424243,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.2904309545875811,0.24242424242424243,0
1169,25,173,22,0.2904309545875811,0.24242424242424243,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.2904309545875811,0.24242424242424243,0
1170,32,165,18,0.3320644691018061,0.43672456575682383,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,0,False,0,0.26083163710380924,0.3320644691018061,0.43672456575682383,2
1171,50,175,20,0.3320644691018061,0.39337474120082816,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,0,False,0,0.32231404958677684,0.3320644691018061,0.39337474120082816,2
1172,41,180,23,0.3320644691018061,0.26606875934230195,False,False,False,False,False,True,True,True,False,True,False,False,True,False,True,0,False,0,0.1898635477582846,0.3320644691018061,0.26606875934230195,2
1173,24,170,22,0.3320644691018061,0.27768595041322314,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.3320644691018061,0.27768595041322314,0
1174,19,190,22,0.3320644691018061,0.27768595041322314,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.3320644691018061,0.27768595041322314,0
1175,19,173,22,0.3320644691018061,0.27768595041322314,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.3320644691018061,0.27768595041322314,0
1176,29,170,20,0.1811695835111897,0.18468468468468469,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,0,False,0,0.33037744429286037,0.1811695835111897,0.18468468468468469,3
1177,55,170,20,0.1811695835111897,0.18468468468468469,False,False,False,False,True,False,True,False,True,True,False,False,False,True,True,0,False,0,0.33037744429286037,0.1811695835111897,0.18468468468468469,3
1178,20,183,13,0.1811695835111897,0.16600790513833993,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0,True,0,0.1898635477582846,0.1811695835111897,0.16600790513833993,3
1179,25,170,19,0.24034607799478339,0.2199074074074074,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.2199074074074074,1
1180,41,185,7,0.3320644691018061,0.39337474120082816,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,True,0,0.33037744429286037,0.3320644691018061,0.39337474120082816,2
1181,16,155,23,0.1811695835111897,0.16411682892906815,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,0,True,1,0.1898635477582846,0.1811695835111897,0.16411682892906815,3
1182,31,170,23,0.1811695835111897,0.2441860465116279,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,0,True,0,0.33037744429286037,0.1811695835111897,0.2441860465116279,1
1183,38,196,14,0.24034607799478339,0.2987551867219917,False,False,False,False,False,True,True,True,False,True,False,False,True,False,True,0,False,0,0.3405735976381274,0.24034607799478339,0.2987551867219917,2
1184,35,170,14,0.24034607799478339,0.2987551867219917,False,False,False,False,False,True,True,True,False,True,False,False,True,False,True,0,False,0,0.3405735976381274,0.24034607799478339,0.2987551867219917,2
1185,31,168,14,0.24034607799478339,0.2987551867219917,False,False,False,False,False,True,True,True,False,True,False,False,True,False,True,0,False,0,0.3405735976381274,0.24034607799478339,0.2987551867219917,2
1186,30,180,13,0.24034607799478339,0.19613259668508287,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.19613259668508287,1
1187,24,175,22,0.2904309545875811,0.4745762711864407,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,True,0,0.42138364779874216,0.2904309545875811,0.4745762711864407,0
1188,19,168,14,0.25025641025641027,0.27522935779816515,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.25025641025641027,0.27522935779816515,1
1189,22,183,22,0.3320644691018061,0.34651162790697676,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0,False,0,0.27708095781071834,0.3320644691018061,0.34651162790697676,0
1190,37,168,10,0.3320644691018061,0.3937007874015748,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,0,False,0,0.33037744429286037,0.3320644691018061,0.3937007874015748,2
1191,28,170,21,0.3320644691018061,0.26606875934230195,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,0,True,0,0.3405735976381274,0.3320644691018061,0.26606875934230195,0
1192,24,165,9,0.3320644691018061,0.35205183585313177,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,0,True,0,0.33037744429286037,0.3320644691018061,0.35205183585313177,0
1193,32,175,0,0.3320644691018061,0.18703241895261846,False,False,False,False,False,True,True,True,False,True,False,False,True,False,True,0,True,0,0.3405735976381274,0.3320644691018061,0.18703241895261846,2
1194,23,183,14,0.1811695835111897,0.1824623560673162,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,True,0,0.1898635477582846,0.1811695835111897,0.1824623560673162,1
1195,20,155,12,0.24034607799478339,0.24561403508771928,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.24561403508771928,1
1196,17,175,18,0.24034607799478339,0.125,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,0,False,1,0.1898635477582846,0.24034607799478339,0.125,1
1197,16,173,18,0.24034607799478339,0.125,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,1,0.1898635477582846,0.24034607799478339,0.125,1
1198,15,155,18,0.24034607799478339,0.125,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,1,0.1898635477582846,0.24034607799478339,0.125,1
1199,15,183,18,0.24034607799478339,0.125,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,1,0.1898635477582846,0.24034607799478339,0.125,1
1200,15,163,18,0.24034607799478339,0.125,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,1,0.1898635477582846,0.24034607799478339,0.125,1
1201,15,165,20,0.24034607799478339,0.21714285714285714,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,1,0.1898635477582846,0.24034607799478339,0.21714285714285714,1
1202,15,180,20,0.25025641025641027,0.23574144486692014,False,False,False,False,False,True,True,False,True,True,True,False,False,False,True,0,False,1,0.1898635477582846,0.25025641025641027,0.23574144486692014,3
1203,23,173,2,0.25025641025641027,0.23574144486692014,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,True,0,0.42138364779874216,0.25025641025641027,0.23574144486692014,1
1204,40,165,17,0.25025641025641027,0.12371134020618557,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,0,False,0,0.26083163710380924,0.25025641025641027,0.12371134020618557,1
1205,33,180,0,0.3320644691018061,0.39337474120082816,False,False,False,False,False,True,True,True,False,True,False,False,True,False,True,0,False,0,0.3709677419354839,0.3320644691018061,0.39337474120082816,2
1206,41,165,14,0.3320644691018061,0.4095940959409594,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,0,True,0,0.33037744429286037,0.3320644691018061,0.4095940959409594,2
1207,18,155,19,0.3320644691018061,0.26606875934230195,False,False,False,False,False,True,True,True,False,True,True,False,False,False,True,0,False,0,0.33125,0.3320644691018061,0.26606875934230195,0
1208,14,165,19,0.3320644691018061,0.26606875934230195,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,1,0.33125,0.3320644691018061,0.26606875934230195,0
1209,22,180,15,0.3320644691018061,0.296655879180151,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,True,0,0.3405735976381274,0.3320644691018061,0.296655879180151,0
1210,20,173,1,0.24034607799478339,0.2517482517482518,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.2517482517482518,3
1211,20,175,21,0.24034607799478339,0.2517482517482518,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0,True,0,0.1898635477582846,0.24034607799478339,0.2517482517482518,3
1212,22,165,16,0.24034607799478339,0.19613259668508287,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,0,False,0,0.3719599427753934,0.24034607799478339,0.19613259668508287,1
1213,23,165,16,0.24034607799478339,0.19613259668508287,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,0,False,0,0.31875,0.24034607799478339,0.19613259668508287,1
1214,24,170,8,0.2904309545875811,0.24489795918367346,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,0,True,0,0.2222222222222222,0.2904309545875811,0.24489795918367346,0
1215,20,175,8,0.2904309545875811,0.24489795918367346,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,0,True,0,0.2222222222222222,0.2904309545875811,0.24489795918367346,0
1216,31,185,8,0.2904309545875811,0.24489795918367346,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.3405735976381274,0.2904309545875811,0.24489795918367346,2
1217,26,190,8,0.2904309545875811,0.32515337423312884,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,0,False,0,0.33037744429286037,0.2904309545875811,0.32515337423312884,0
1218,15,165,14,0.1811695835111897,0.18796992481203006,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,True,1,0.1898635477582846,0.1811695835111897,0.18796992481203006,1
1219,36,188,3,0.1811695835111897,0.18468468468468469,False,False,False,False,False,True,True,True,False,True,False,False,True,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.18468468468468469,1
1220,18,168,1,0.1811695835111897,0.1746031746031746,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,0,True,0,0.33037744429286037,0.1811695835111897,0.1746031746031746,1
1221,64,173,8,0.3320644691018061,0.43672456575682383,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,0,False,0,0.3719599427753934,0.3320644691018061,0.43672456575682383,2
1222,43,185,8,0.3320644691018061,0.43672456575682383,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.3719599427753934,0.3320644691018061,0.43672456575682383,2
1223,30,155,17,0.3320644691018061,0.39337474120082816,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,0,True,0,0.1898635477582846,0.3320644691018061,0.39337474120082816,0
1224,51,155,14,0.3320644691018061,0.4095940959409594,False,False,False,False,True,False,True,True,False,True,False,False,False,True,True,0,False,0,0.26773566569484936,0.3320644691018061,0.4095940959409594,2
1225,16,170,13,0.24034607799478339,0.2722222222222222,False,False,False,False,False,True,True,True,False,True,True,False,False,False,True,0,True,1,0.1898635477582846,0.24034607799478339,0.2722222222222222,1
1226,26,185,15,0.24034607799478339,0.2436750998668442,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,True,0,0.1898635477582846,0.24034607799478339,0.2436750998668442,1
1227,53,173,12,0.24034607799478339,0.19613259668508287,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,0,True,0,0.3532110091743119,0.24034607799478339,0.19613259668508287,1
1228,26,173,2,0.2904309545875811,0.28804347826086957,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.3405735976381274,0.2904309545875811,0.28804347826086957,0
1229,42,155,17,0.3320644691018061,0.3760330578512397,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,0,True,0,0.22429906542056074,0.3320644691018061,0.3760330578512397,2
1230,33,183,16,0.3320644691018061,0.4129032258064516,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.33037744429286037,0.3320644691018061,0.4129032258064516,2
1231,15,180,19,0.3320644691018061,0.27293064876957496,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,1,0.1898635477582846,0.3320644691018061,0.27293064876957496,0
1232,38,168,22,0.1811695835111897,0.21515561569688768,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,0,True,0,0.1898635477582846,0.1811695835111897,0.21515561569688768,3
1233,40,185,20,0.24034607799478339,0.2222222222222222,True,False,False,False,False,False,True,True,False,True,False,False,True,False,True,0,True,0,0.1898635477582846,0.24034607799478339,0.2222222222222222,2
1234,17,173,22,0.24034607799478339,0.24561403508771928,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,True,1,0.33125,0.24034607799478339,0.24561403508771928,1
1235,38,173,2,0.24034607799478339,0.19613259668508287,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.31875,0.24034607799478339,0.19613259668508287,1
1236,31,155,2,0.24034607799478339,0.20918367346938777,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,0,True,0,0.2688543465745538,0.24034607799478339,0.20918367346938777,1
1237,23,165,0,0.3320644691018061,0.296655879180151,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.3405735976381274,0.3320644691018061,0.296655879180151,0
1238,20,168,6,0.1811695835111897,0.15023474178403756,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,0,False,0,0.33125,0.1811695835111897,0.15023474178403756,1
1239,18,168,6,0.1811695835111897,0.15023474178403756,False,False,False,False,False,True,True,True,False,True,True,False,False,False,True,0,False,0,0.33125,0.1811695835111897,0.15023474178403756,1
1240,16,170,22,0.3320644691018061,0.35205183585313177,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,1,0.33125,0.3320644691018061,0.35205183585313177,0
1241,20,175,18,0.3320644691018061,0.296655879180151,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.3320644691018061,0.296655879180151,0
1242,40,155,20,0.1811695835111897,0.21515561569688768,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.26083163710380924,0.1811695835111897,0.21515561569688768,1
1243,18,163,0,0.24034607799478339,0.1959544879898862,False,False,False,False,False,True,True,True,False,True,True,False,False,False,True,0,False,0,0.33125,0.24034607799478339,0.1959544879898862,1
1244,21,188,19,0.24034607799478339,0.1959544879898862,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,0,False,0,0.33125,0.24034607799478339,0.1959544879898862,1
1245,52,152,14,0.2904309545875811,0.2047244094488189,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,0,False,0,0.33037744429286037,0.2904309545875811,0.2047244094488189,2
1246,20,183,11,0.2904309545875811,0.3083832335329341,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.33037744429286037,0.2904309545875811,0.3083832335329341,0
1247,33,173,16,0.2904309545875811,0.2550607287449393,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.1898635477582846,0.2904309545875811,0.2550607287449393,2
1248,14,175,14,0.25025641025641027,0.23574144486692014,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,1,0.2688543465745538,0.25025641025641027,0.23574144486692014,1
1249,25,175,7,0.3320644691018061,0.392,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,0,False,0,0.26083163710380924,0.3320644691018061,0.392,0
1250,26,173,22,0.3320644691018061,0.4590818363273453,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,0,True,0,0.27708095781071834,0.3320644691018061,0.4590818363273453,0
1251,17,163,0,0.3320644691018061,0.39337474120082816,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,0,True,1,0.33125,0.3320644691018061,0.39337474120082816,0
1252,19,173,12,0.3320644691018061,0.39337474120082816,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,True,0,0.33125,0.3320644691018061,0.39337474120082816,0
1253,19,175,0,0.3320644691018061,0.39337474120082816,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,True,0,0.33125,0.3320644691018061,0.39337474120082816,0
1254,17,173,16,0.1811695835111897,0.21428571428571427,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,0,False,1,0.33125,0.1811695835111897,0.21428571428571427,1
1255,17,173,16,0.1811695835111897,0.21428571428571427,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,0,False,1,0.33125,0.1811695835111897,0.21428571428571427,1
1256,17,183,16,0.1811695835111897,0.21428571428571427,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,0,False,1,0.33125,0.1811695835111897,0.21428571428571427,1
1257,18,170,16,0.1811695835111897,0.21428571428571427,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,0,False,0,0.33125,0.1811695835111897,0.21428571428571427,1
1258,17,168,16,0.1811695835111897,0.21428571428571427,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,0,False,1,0.33125,0.1811695835111897,0.21428571428571427,1
1259,45,180,18,0.24034607799478339,0.2188679245283019,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.2188679245283019,2
1260,18,155,0,0.24034607799478339,0.2517482517482518,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.2517482517482518,3
1261,22,173,23,0.25025641025641027,0.1782178217821782,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0,False,0,0.2688543465745538,0.25025641025641027,0.1782178217821782,3
1262,16,175,23,0.25025641025641027,0.1782178217821782,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,0,False,1,0.2688543465745538,0.25025641025641027,0.1782178217821782,3
1263,15,173,23,0.25025641025641027,0.1782178217821782,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,0,False,1,0.2688543465745538,0.25025641025641027,0.1782178217821782,3
1264,39,173,1,0.3320644691018061,0.2905982905982906,False,False,False,False,False,True,True,True,False,True,False,False,True,False,True,0,False,0,0.26083163710380924,0.3320644691018061,0.2905982905982906,2
1265,21,180,1,0.3320644691018061,0.2708860759493671,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.33125,0.3320644691018061,0.2708860759493671,0
1266,18,173,1,0.3320644691018061,0.2708860759493671,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,0,False,0,0.33125,0.3320644691018061,0.2708860759493671,0
1267,19,165,1,0.3320644691018061,0.2708860759493671,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.33125,0.3320644691018061,0.2708860759493671,0
1268,23,155,1,0.3320644691018061,0.2708860759493671,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.33125,0.3320644691018061,0.2708860759493671,0
1269,44,173,1,0.24034607799478339,0.2441860465116279,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.2441860465116279,2
1270,20,165,22,0.2904309545875811,0.37770897832817335,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,0,False,0,0.33125,0.2904309545875811,0.37770897832817335,0
1271,16,183,22,0.2904309545875811,0.37770897832817335,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,1,0.33125,0.2904309545875811,0.37770897832817335,0
1272,17,170,22,0.2904309545875811,0.37770897832817335,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,1,0.33125,0.2904309545875811,0.37770897832817335,0
1273,18,155,22,0.2904309545875811,0.37770897832817335,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,0,0.33125,0.2904309545875811,0.37770897832817335,0
1274,62,183,1,0.25025641025641027,0.33146067415730335,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,0,False,0,0.33125,0.25025641025641027,0.33146067415730335,2
1275,40,155,2,0.25025641025641027,0.25925925925925924,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,0,False,0,0.26773566569484936,0.25025641025641027,0.25925925925925924,2
1276,18,175,17,0.1811695835111897,0.18468468468468469,False,False,False,False,False,True,True,True,False,True,True,False,False,False,True,0,False,0,0.3719599427753934,0.1811695835111897,0.18468468468468469,1
1277,17,160,17,0.1811695835111897,0.18468468468468469,False,False,False,False,False,True,True,True,False,True,True,False,False,False,True,0,False,1,0.3719599427753934,0.1811695835111897,0.18468468468468469,1
1278,21,188,9,0.24034607799478339,0.24453280318091453,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,0,False,0,0.3719599427753934,0.24034607799478339,0.24453280318091453,1
1279,65,183,18,0.3320644691018061,0.27293064876957496,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,0,False,0,0.33125,0.3320644691018061,0.27293064876957496,2
1280,30,188,21,0.24034607799478339,0.2222222222222222,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.2222222222222222,3
1281,17,170,18,0.24034607799478339,0.2436750998668442,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,1,0.25961538461538464,0.24034607799478339,0.2436750998668442,1
1282,24,180,18,0.24034607799478339,0.2436750998668442,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.25961538461538464,0.24034607799478339,0.2436750998668442,1
1283,34,165,22,0.2904309545875811,0.26704545454545453,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,0,False,0,0.33037744429286037,0.2904309545875811,0.26704545454545453,2
1284,51,185,15,0.2904309545875811,0.31683168316831684,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,0,False,0,0.33037744429286037,0.2904309545875811,0.31683168316831684,2
1285,27,173,2,0.3320644691018061,0.30434782608695654,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.3405735976381274,0.3320644691018061,0.30434782608695654,0
1286,18,173,0,0.1811695835111897,0.18,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.18,1
1287,26,193,22,0.1811695835111897,0.18,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.18,3
1288,17,175,0,0.1811695835111897,0.18,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,1,0.1898635477582846,0.1811695835111897,0.18,1
1289,21,185,0,0.1811695835111897,0.18,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.18,1
1290,17,175,0,0.1811695835111897,0.18,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,1,0.1898635477582846,0.1811695835111897,0.18,1
1291,40,165,2,0.1811695835111897,0.11491935483870967,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,0,True,0,0.3405735976381274,0.1811695835111897,0.11491935483870967,1
1292,28,190,21,0.24034607799478339,0.3338815789473684,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.3338815789473684,0
1293,23,165,1,0.2904309545875811,0.27419354838709675,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.2904309545875811,0.27419354838709675,0
1294,24,180,15,0.1811695835111897,0.18468468468468469,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.18468468468468469,3
1295,57,160,1,0.1811695835111897,0.20642201834862386,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,0,False,0,0.33125,0.1811695835111897,0.20642201834862386,1
1296,16,196,17,0.24034607799478339,0.2823529411764706,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,0,True,1,0.1898635477582846,0.24034607799478339,0.2823529411764706,3
1297,38,190,6,0.24034607799478339,0.23413897280966767,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.33037744429286037,0.24034607799478339,0.23413897280966767,2
1298,50,155,23,0.24034607799478339,0.21714285714285714,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.3719599427753934,0.24034607799478339,0.21714285714285714,2
1299,14,168,20,0.24034607799478339,0.21714285714285714,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,0,False,1,0.1898635477582846,0.24034607799478339,0.21714285714285714,1
1300,31,185,3,0.3320644691018061,0.4250681198910082,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.26773566569484936,0.3320644691018061,0.4250681198910082,2
1301,45,175,8,0.3320644691018061,0.26606875934230195,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.3405735976381274,0.3320644691018061,0.26606875934230195,2
1302,36,188,10,0.1811695835111897,0.11491935483870967,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,0,False,0,0.3405735976381274,0.1811695835111897,0.11491935483870967,1
1303,22,180,19,0.24034607799478339,0.2199074074074074,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.2199074074074074,1
1304,31,183,14,0.25025641025641027,0.24603174603174602,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.33125,0.25025641025641027,0.24603174603174602,2
1305,54,170,14,0.25025641025641027,0.25925925925925924,False,False,False,False,True,False,True,True,False,True,False,False,False,True,True,0,False,0,0.33037744429286037,0.25025641025641027,0.25925925925925924,2
